;opis;dzielnica;pokoje;cena;metraz;cena_za_metr;link;data;ulica;lokator_ulica_dzielnica;geo_location;point;latitude;longitude;altitude;geometry;dst_center;vist_dist;trams_dist
1411;Mistrzejowice - taras, 69m, 3-pok. do wejścia;Kraków , Mistrzejowice;3 pokoje;640000.0;69.0;9275.0;https://www.otodom.pl/oferta/mistrzejowice-taras-69m-3-pok-do-wejscia-ID44u0D.html#6c0ab70499;2020-02-05 18:36:34.261660;Mistrzejowicka;Kraków, Kraków , Mistrzejowice, Mistrzejowicka;Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska;(50.094553, 20.0276976, 0.0);50.094553;20.0276976;0.0;POINT (573484.7766830483 247983.7896609353);7409;4036.62232110074;669.8499271157251
1412;Steam Park | Rakowicka | Stare Miasto | Studio;Kraków , Stare Miasto;1 pokój;398250.0;29.5;13500.0;https://www.otodom.pl/oferta/steam-park-rakowicka-stare-miasto-studio-ID44u0x.html#6c0ab70499;2020-02-05 18:36:34.261660;Rakowicka;Kraków, Kraków , Stare Miasto, Rakowicka;Rakowicka, Warszawskie, Grzegórzki, Kraków, województwo małopolskie, 31-511, Polska;(50.068229, 19.9525984, 0.0);50.068229;19.9525984;0.0;POINT (568152.2658953031 244986.6823723251);1316;1770.1987187994741;16.490531476898568
1413;Mieszkanie 1-pokojowe, ul Prandoty, 29aleja;Kraków , małopolskie;1 pokój;385000.0;32.21;11953.0;https://www.otodom.pl/oferta/mieszkanie-1-pokojowe-ul-prandoty-29aleja-ID44u0v.html#6c0ab70499;2020-02-05 18:36:34.261660;Prandoty;Kraków, Kraków , małopolskie, Prandoty;Biskupa Jana Prandoty, Warszawskie, Grzegórzki, Kraków, województwo małopolskie, 31-520, Polska;(50.0766319, 19.9553353, 0.0);50.0766319;19.9553353;0.0;POINT (568336.1269097649 245923.1639303183);2134;2629.9423926542586;307.0714567539071
1414;Mieszkanie, 31,14 m², Kraków;Kraków , Podgórze, Stare Podgórze;2 pokoje;539000.0;31.14;17309.0;https://www.otodom.pl/oferta/mieszkanie-31-14-m-krakow-ID41C7p.html#6c0ab70499;2020-02-05 18:36:34.261660;"""Kraków""";"Kraków, Kraków , Podgórze, Stare Podgórze, ""Kraków""";Kraków Płaszów, Peron 2 - moderniacja, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-902, Polska;(50.0345327, 19.9754459, 0.0);50.0345327;19.9754459;0.0;POINT (569835.7166101226 241262.450246132);3976;1929.7407419703036;161.26094241811987
1417;2 osobne pokoje osobna kuchnia Kazimierz;Kraków , Stare Miasto;2 pokoje;599000.0;40.0;14975.0;https://www.otodom.pl/oferta/2-osobne-pokoje-osobna-kuchnia-kazimierz-ID43Yyv.html#6c0ab70499;2020-02-05 18:36:34.261660;Kazimierza;Kraków, Kraków , Stare Miasto, Kazimierza;Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska;(50.0648696, 19.936230887154693, 0.0);50.0648696;19.936230887154693;0.0;POINT (566985.9733360073 244598.4836738249);448;1158.4511780145535;228.73946884946844
1422;Wysoki standard na Zwierzynieckiej;Kraków , Stare Miasto;2 pokoje;890000.0;54.6;16300.0;https://www.otodom.pl/oferta/wysoki-standard-na-zwierzynieckiej-ID44lfS.html#71686ea9d7;2020-02-05 18:36:35.560512;Zwierzyniecki;Kraków, Kraków , Stare Miasto, Zwierzyniecki;Muzeum Narodowe w Krakowie, 1, Aleja 3 Maja, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-062, Polska;(50.06043135, 19.923620120041726, 0.0);50.06043135;19.923620120041726;0.0;POINT (566089.8027582596 244093.943053714);1028;717.4344316021419;127.74260714715376
1424;Ruczaj, 3-pokoje, ogródek;Kraków , Dębniki, Ruczaj;3 pokoje;539989.0;65.42;8254.0;https://www.otodom.pl/oferta/ruczaj-3-pokoje-ogrodek-ID44tXC.html#71686ea9d7;2020-02-05 18:36:35.560512;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241);4107;2081.2718460046985;635.6711627790163
1431;Zabłocie, Nadwiślańska, Bulwary /2 pok /Eng;Kraków , Podgórze;2 pokoje;539000.0;32.0;16844.0;https://www.otodom.pl/oferta/zablocie-nadwislanska-bulwary-2-pok-eng-ID44tWk.html#71686ea9d7;2020-02-05 18:36:35.560512;Zabłocie;Kraków, Kraków , Podgórze, Zabłocie;Zabłocie, Podgórze, Kraków, województwo małopolskie, 30-705, Polska;(50.0510909, 19.9735024, 0.0);50.0510909;19.9735024;0.0;POINT (569672.6048377061 243101.0676127635);2764;85.35957135312616;481.0420837789601
1432;Mieszkanie 2 pokojowe, ul. Przewóz, Podgórze;Kraków , Podgórze;2 pokoje;470000.0;49.0;9592.0;https://www.otodom.pl/oferta/mieszkanie-2-pokojowe-ul-przewoz-podgorze-ID44tSa.html#71686ea9d7;2020-02-05 18:36:35.564509;Przewóz;Kraków, Kraków , Podgórze, Przewóz;Przewóz, Podgórze, Kraków, województwo małopolskie, Polska;(50.0435196, 20.0712999, 0.0);50.0435196;20.0712999;0.0;POINT (576683.8029225916 242355.2836826611);9714;723.5798401563313;2393.6092791560272
1434;Os. Piastów 4 pokoje!;Kraków , małopolskie;4 pokoje;540000.0;70.0;7714.0;https://www.otodom.pl/oferta/os-piastow-4-pokoje-ID44tOL.html#71686ea9d7;2020-02-05 18:36:35.564509;Piastów;Kraków, Kraków , małopolskie, Piastów;Osiedle Piastów, Mistrzejowice, Kraków, województwo małopolskie, Polska;(50.0980554, 20.0171049949883, 0.0);50.0980554;20.0171049949883;0.0;POINT (572722.0722803086 248362.7125982968);6989;4386.783842162027;293.7137553000525
1436;Prądnik Czerwony Stan Deweloperski 56M2;Kraków , Prądnik Czerwony;3 pokoje;550000.0;56.0;9821.0;https://www.otodom.pl/oferta/pradnik-czerwony-stan-deweloperski-56m2-ID44tOJ.html#71686ea9d7;2020-02-05 18:36:35.564509;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188);5006;3677.959506270913;707.4642569888396
1440;2 pokoje, 60m2 przy ul. Starowiślnej;Kraków , Stare Miasto, Kazimierz;2 pokoje;690000.0;60.0;11500.0;https://www.otodom.pl/oferta/2-pokoje-60m2-przy-ul-starowislnej-ID44tOF.html#71686ea9d7;2020-02-05 18:36:35.564509;Starowiślna;Kraków, Kraków , Stare Miasto, Kazimierz, Starowiślna;Starowiślna, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-038, Polska;(50.0560672, 19.9457877, 0.0);50.0560672;19.9457877;0.0;POINT (567682.1226694608 243628.7109473413);781;861.0404787494102;113.87371199977093
1445;1 pokój, 39m2 przy ul. Wincentego Turka;Kraków , Podgórze, Płaszów;1 pokój;372000.0;39.0;9538.0;https://www.otodom.pl/oferta/1-pokoj-39m2-przy-ul-wincentego-turka-ID44tOb.html#71686ea9d7;2020-02-05 18:36:35.564509;Wincentego;Kraków, Kraków , Podgórze, Płaszów, Wincentego;Księdza Wincentego Turka, Osiedle Zadworze, Podgórze, Kraków, województwo małopolskie, 30-717, Polska;(50.0476879, 19.987734, 0.0);50.0476879;19.987734;0.0;POINT (570696.1280807318 242736.1916515054);3847;872.3319721002683;818.6425712770724
1450;1 pokój, 20m2 przy ul. Różyckiego;Kraków , Prądnik Biały, Azory;1 pokój;246000.0;20.0;12300.0;https://www.otodom.pl/oferta/1-pokoj-20m2-przy-ul-rozyckiego-ID44tO7.html#94595c66d0;2020-02-05 18:36:36.552858;Różyckiego;Kraków, Kraków , Prądnik Biały, Azory, Różyckiego;Różyckiego, Ludomira Różyckiego, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-324, Polska;(50.0884005, 19.9113115, 0.0);50.0884005;19.9113115;0.0;POINT (565171.1478053895 247191.9049494974);3593;3932.870973114242;1402.0526482971704
1451;ul. Wadowicka mieszkanie 2 pokojowe;Kraków , małopolskie;2 pokoje;388178.0;39.61;9800.0;https://www.otodom.pl/oferta/ul-wadowicka-mieszkanie-2-pokojowe-ID3YyFq.html#94595c66d0;2020-02-05 18:36:36.552858;Wadowicka;Kraków, Kraków , małopolskie, Wadowicka;Wadowicka, Mateczny, Podgórze, Kraków, województwo małopolskie, 30-415, Polska;(50.0350632, 19.9397264, 0.0);50.0350632;19.9397264;0.0;POINT (567277.7271268149 241288.6550673964);2887;1031.5976338585542;97.27661283788728
1452;Myśliwska Park, segment A, MD1;Kraków , Podgórze;6 pokoi;973029.0;177.56;5480.0;https://www.otodom.pl/oferta/mysliwska-park-segment-a-md1-ID42E3L.html#94595c66d0;2020-02-05 18:36:36.552858;Myśliwska;Kraków, Kraków , Podgórze, Myśliwska;Myśliwska, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-715, Polska;(50.0461528, 19.9884956, 0.0);50.0461528;19.9884956;0.0;POINT (570752.8947265603 242566.2871843819);3965;910.0943836294437;646.5060380976025
1453;Myśliwska Park, segment A, MD2;Kraków , Podgórze;6 pokoi;973029.0;177.56;5480.0;https://www.otodom.pl/oferta/mysliwska-park-segment-a-md2-ID42FZW.html#94595c66d0;2020-02-05 18:36:36.552858;Myśliwska;Kraków, Kraków , Podgórze, Myśliwska;Myśliwska, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-715, Polska;(50.0461528, 19.9884956, 0.0);50.0461528;19.9884956;0.0;POINT (570752.8947265603 242566.2871843819);3965;910.0943836294437;646.5060380976025
1454;Myśliwska Park, segment A, MD3;Kraków , Podgórze;6 pokoi;973029.0;177.56;5480.0;https://www.otodom.pl/oferta/mysliwska-park-segment-a-md3-ID42G00.html#94595c66d0;2020-02-05 18:36:36.552858;Myśliwska;Kraków, Kraków , Podgórze, Myśliwska;Myśliwska, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-715, Polska;(50.0461528, 19.9884956, 0.0);50.0461528;19.9884956;0.0;POINT (570752.8947265603 242566.2871843819);3965;910.0943836294437;646.5060380976025
1455;Myśliwska Park, segment A, MD6;Kraków , Podgórze;6 pokoi;973029.0;177.56;5480.0;https://www.otodom.pl/oferta/mysliwska-park-segment-a-md6-ID42G0a.html#94595c66d0;2020-02-05 18:36:36.552858;Myśliwska;Kraków, Kraków , Podgórze, Myśliwska;Myśliwska, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-715, Polska;(50.0461528, 19.9884956, 0.0);50.0461528;19.9884956;0.0;POINT (570752.8947265603 242566.2871843819);3965;910.0943836294437;646.5060380976025
1456;Myśliwska Park, segment A, MD8;Kraków , Podgórze;6 pokoi;973029.0;177.56;5480.0;https://www.otodom.pl/oferta/mysliwska-park-segment-a-md8-ID42G0b.html#94595c66d0;2020-02-05 18:36:36.552858;Myśliwska;Kraków, Kraków , Podgórze, Myśliwska;Myśliwska, Płaszów, Podgórze, Kraków, województwo małopolskie, 30-715, Polska;(50.0461528, 19.9884956, 0.0);50.0461528;19.9884956;0.0;POINT (570752.8947265603 242566.2871843819);3965;910.0943836294437;646.5060380976025
1460;Nowoczesne 2 pok. - Apartamenty Wielicka;Kraków , Bieżanów-Prokocim;2 pokoje;462600.0;48.7;9499.0;https://www.otodom.pl/oferta/nowoczesne-2-pok-apartamenty-wielicka-ID44tMZ.html#94595c66d0;2020-02-05 18:36:36.552858;Wielicka;Kraków, Kraków , Bieżanów-Prokocim, Wielicka;Wielicka, Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-820, Polska;(50.0180993, 19.9895841, 0.0);50.0180993;19.9895841;0.0;POINT (570872.0827279496 239449.2013470018);6027;3320.4982150760425;93.43351950150013
1463;Duże mieszkanie 3pok. 63m Krowodrza Wrocławska;Kraków , Krowodrza;3 pokoje;679000.0;62.75;10821.0;https://www.otodom.pl/oferta/duze-mieszkanie-3pok-63m-krowodrza-wroclawska-ID44tKP.html#94595c66d0;2020-02-05 18:36:36.552858;Wrocławska;Kraków, Kraków , Krowodrza, Wrocławska;Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-006, Polska;(50.0764315, 19.9281731, 0.0);50.0764315;19.9281731;0.0;POINT (566393.4934839678 245876.3961282093);1854;2380.093199058222;680.2580438562595
1465;Po Remoncie, Z Balkonem W Os. Niepedległości;Kraków , Podgórze;2 pokoje;360000.0;40.0;9000.0;https://www.otodom.pl/oferta/po-remoncie-z-balkonem-w-os-niepedleglosci-ID44tHy.html#94595c66d0;2020-02-05 18:36:36.552858;Niepodległości;Kraków, Kraków , Podgórze, Niepodległości;Plac Niepodległości, Podgórze, Kraków, województwo małopolskie, Polska;(50.0432596, 19.94741616182973, 0.0);50.0432596;19.94741616182973;0.0;POINT (567816.703128984 242206.6286632959);2084;242.23060486019338;68.56368408209558
1466;Mieszkanie 3 pok. Ruczaj;Kraków , Dębniki;3 pokoje;629000.0;80.0;7863.0;https://www.otodom.pl/oferta/mieszkanie-3-pok-ruczaj-ID44tGO.html#94595c66d0;2020-02-05 18:36:36.552858;Ruczaj;Kraków, Kraków , Dębniki, Ruczaj;Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska;(50.0259495, 19.9198508, 0.0);50.0259495;19.9198508;0.0;POINT (565867.2616859295 240257.9741840241);4107;2081.2718460046985;635.6711627790163
1467;Kawalerka 23,5 m2 Bieńczyce Rondo Piastowskie;Kraków , Bieńczyce;1 pokój;225000.0;23.5;9574.0;https://www.otodom.pl/oferta/kawalerka-23-5-m2-bienczyce-rondo-piastowskie-ID44tGN.html#94595c66d0;2020-02-05 18:36:36.552858;Bieńczyckie;Kraków, Kraków , Bieńczyce, Bieńczyckie;Planty Bieńczyckie, Bieńczyce, Kraków, województwo małopolskie, 31-845, Polska;(50.08937935, 20.011360169078962, 0.0);50.08937935;20.011360169078962;0.0;POINT (572324.3890057355 247392.7915977798);6113;3468.4587099605733;457.7985062124181
1468;Kawalerka 32,5 m2 Nowa Huta Zalew Nowohucki;Kraków , Nowa Huta;1 pokój;280000.0;32.5;8615.0;https://www.otodom.pl/oferta/kawalerka-32-5-m2-nowa-huta-zalew-nowohucki-ID44tGM.html#94595c66d0;2020-02-05 18:36:36.552858;Nowohucka;Kraków, Kraków , Nowa Huta, Nowohucka;Śmietanka nowohucka, Osiedle Centrum E, Nowa Huta, Kraków, województwo małopolskie, 31-934, Polska;(50.0706803, 20.0379399, 0.0);50.0706803;20.0379399;0.0;POINT (574254.0019833023 245340.4767416399);7214;1879.6412317382992;76.36242335004457
1470;Kazimierz apartament 40m2 wysoki standard parter;Kraków , Stare Miasto;2 pokoje;599000.0;40.0;14975.0;https://www.otodom.pl/oferta/kazimierz-apartament-40m2-wysoki-standard-parter-ID44tGA.html#94595c66d0;2020-02-05 18:36:36.552858;Kazimierza;Kraków, Kraków , Stare Miasto, Kazimierza;Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska;(50.0648696, 19.936230887154693, 0.0);50.0648696;19.936230887154693;0.0;POINT (566985.9733360073 244598.4836738249);448;1158.4511780145535;228.73946884946844
1471;Piękne mieszkanie 46m2 Prądnik Czerwony;Kraków , Prądnik Czerwony;2 pokoje;424000.0;46.0;9217.0;https://www.otodom.pl/oferta/piekne-mieszkanie-46m2-pradnik-czerwony-ID44tGz.html#94595c66d0;2020-02-05 18:36:36.556858;Prądnika;Kraków, Kraków , Prądnik Czerwony, Prądnika;Enklawa Prądnika, Prądnik Czerwony, Kraków, województwo małopolskie, Polska;(50.0933468, 19.98679355896063, 0.0);50.0933468;19.98679355896063;0.0;POINT (570561.7860403393 247810.2744327188);5006;3677.959506270913;707.4642569888396
1474;Mieszkanie, 180 m², Kraków;Kraków , Dębniki;4 pokoje;799000.0;180.0;4439.0;https://www.otodom.pl/oferta/mieszkanie-180-m-krakow-ID43R9s.html#bf808082ef;2020-02-05 18:36:37.691346;"""Kraków""";"Kraków, Kraków , Dębniki, ""Kraków""";Kraków Sidzina, Topografów, Sidzina, Dębniki, Kraków, województwo małopolskie, 30-399, Polska;(49.9855309, 19.8746169, 0.0);49.9855309;19.8746169;0.0;POINT (562680.8089087415 235726.6111213788);9535;5855.212244920903;3754.3465494554416
1476;Dębniki mieszkanie 2 pokoje;Kraków , Dębniki;2 pokoje;499000.0;52.0;9596.0;https://www.otodom.pl/oferta/debniki-mieszkanie-2-pokoje-ID44tGa.html#bf808082ef;2020-02-05 18:36:37.691346;Dębnicki;Kraków, Kraków , Dębniki, Dębnicki;Park Dębnicki, Dębniki, Kraków, województwo małopolskie, Polska;(50.0495234, 19.91693092494888, 0.0);50.0495234;19.91693092494888;0.0;POINT (565626.040058322 242875.6318850024);1973;147.50905019145674;346.35659507003743
1477;Duże, jasne mieszkanie w centrum Krakowa;Kraków , Stare Miasto;3 pokoje;1350000.0;96.0;14063.0;https://www.otodom.pl/oferta/duze-jasne-mieszkanie-w-centrum-krakowa-ID43lQP.html#bf808082ef;2020-02-05 18:36:37.691346;Krakowa;Kraków, Kraków , Stare Miasto, Krakowa;Muzeum Historyczne Miasta Krakowa, 35, Rynek Główny, Stare Miasto, Kraków, województwo małopolskie, 31-013, Polska;(50.0627747, 19.936496, 0.0);50.0627747;19.936496;0.0;POINT (567007.8599429791 244365.8735910375);225;945.9751988777426;250.9157178118578
1480;3 pokoje + kuchnia - 6m balkon - Krowodrza Górka;Kraków , Krowodrza;3 pokoje;430000.0;47.0;9149.0;https://www.otodom.pl/oferta/3-pokoje-kuchnia-6m-balkon-krowodrza-gorka-ID44pWt.html#bf808082ef;2020-02-05 18:36:37.691346;Góra;Kraków, Kraków , Krowodrza, Góra;"Pizzeria ""Góra Olimp"", Karola Szymanowskiego, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-047, Polska";(50.0666506, 19.9227287, 0.0);50.0666506;19.9227287;0.0;POINT (566017.4812262914 244784.4240706321);1258;1380.98093588835;380.57707065749725
1484;2 pokoje, 35m2, Wrocławska, Balkon, Po remoncie.;Kraków , Krowodrza;2 pokoje;430000.0;35.0;12286.0;https://www.otodom.pl/oferta/2-pokoje-35m2-wroclawska-balkon-po-remoncie-ID44evJ.html#bf808082ef;2020-02-05 18:36:37.691346;Wrocławska;Kraków, Kraków , Krowodrza, Wrocławska;Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-006, Polska;(50.0764315, 19.9281731, 0.0);50.0764315;19.9281731;0.0;POINT (566393.4934839678 245876.3961282093);1854;2380.093199058222;680.2580438562595
1489;Mieszkanie, 34,99 m², Kraków;Kraków , Nowa Huta, Czyżyny;2 pokoje;359000.0;34.99;10260.0;https://www.otodom.pl/oferta/mieszkanie-34-99-m-krakow-ID44tDt.html#bf808082ef;2020-02-05 18:36:37.695409;"""Kraków""";"Kraków, Kraków , Nowa Huta, Czyżyny, ""Kraków""";Urząd Pocztowy Kraków 57, 11A, Osiedle Kolorowe, Nowa Huta, Kraków, województwo małopolskie, 31-967, Polska;(50.0738368, 20.0272991, 0.0);50.0738368;20.0272991;0.0;POINT (573487.9513011506 245680.7984396173);6532;1780.3888843272655;187.6885622690554
1490;Mieszkanie, 35,30 m², Kraków;Kraków , Nowa Huta, Czyżyny;2 pokoje;389000.0;35.3;11020.0;https://www.otodom.pl/oferta/mieszkanie-35-30-m-krakow-ID44tDs.html#bf808082ef;2020-02-05 18:36:37.695409;"""Kraków""";"Kraków, Kraków , Nowa Huta, Czyżyny, ""Kraków""";Urząd Pocztowy Kraków 57, 11A, Osiedle Kolorowe, Nowa Huta, Kraków, województwo małopolskie, 31-967, Polska;(50.0738368, 20.0272991, 0.0);50.0738368;20.0272991;0.0;POINT (573487.9513011506 245680.7984396173);6532;1780.3888843272655;187.6885622690554
1491;Mieszkanie, 22,64 m², Kraków;Kraków , Krowodrza;1 pokój;294297.0;22.64;12999.0;https://www.otodom.pl/oferta/mieszkanie-22-64-m-krakow-ID44tDn.html#bf808082ef;2020-02-05 18:36:37.695409;"""Kraków""";"Kraków, Kraków , Krowodrza, ""Kraków""";Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska;(50.0707757, 19.9248071, 0.0);50.0707757;19.9248071;0.0;POINT (566160.5045714349 245244.7674069256);1438;1786.5194731970412;152.81512099634932
1492;Mieszkanie, 22,68 m², Kraków;Kraków , Krowodrza;1 pokój;294297.0;22.68;12976.0;https://www.otodom.pl/oferta/mieszkanie-22-68-m-krakow-ID44tDo.html#bf808082ef;2020-02-05 18:36:37.695409;"""Kraków""";"Kraków, Kraków , Krowodrza, ""Kraków""";Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska;(50.0707757, 19.9248071, 0.0);50.0707757;19.9248071;0.0;POINT (566160.5045714349 245244.7674069256);1438;1786.5194731970412;152.81512099634932
1493;Wola Justowska 2 pokojowe z garażem blisko Parku;Kraków , Zwierzyniec, Wola Justowska;2 pokoje;545000.0;45.0;12111.0;https://www.otodom.pl/oferta/wola-justowska-2-pokojowe-z-garazem-blisko-parku-ID44tD8.html#bf808082ef;2020-02-05 18:36:37.695409;Justowska;Kraków, Kraków , Zwierzyniec, Wola Justowska, Justowska;FUP Kraków 23, 238, Królowej Jadwigi, Zwierzyniec, Kraków, województwo małopolskie, 30-220, Polska;(50.0650619, 19.877649, 0.0);50.0650619;19.877649;0.0;POINT (562794.3317268024 244568.9814333031);4332;2372.3366226292233;1855.6753774539895
1494;Mieszkanie, 38 m², Kraków;Kraków , Bronowice;1 pokój;430000.0;38.0;11316.0;https://www.otodom.pl/oferta/mieszkanie-38-m-krakow-ID44tBQ.html#bf808082ef;2020-02-05 18:36:37.695409;"""Kraków""";"Kraków, Kraków , Bronowice, ""Kraków""";Kraków Mydlniki, Generała Bolesława Wieniawy-Długoszowskiego, Mydlniki, Bronowice, Kraków, województwo małopolskie, 30-149, Polska;(50.0835967, 19.8596997, 0.0);50.0835967;19.8596997;0.0;POINT (561486.3987794621 246614.2021077145);6127;4382.288756366058;1602.0884343832315
1497;Mieszkanie Kraków, Górka Narodowa, 2 pokoje.;Kraków , Prądnik Biały, Górka Narodowa;2 pokoje;414450.0;46.05;9000.0;https://www.otodom.pl/oferta/mieszkanie-krakow-gorka-narodowa-2-pokoje-ID44tBh.html#bf808082ef;2020-02-05 18:36:37.695409;Góra;Kraków, Kraków , Prądnik Biały, Górka Narodowa, Góra;"Schron amunicyjny ""Łysa Góra"", Węgrzecka, Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, 31-242, Polska";(50.105246, 19.96920205268595, 0.0);50.105246;19.96920205268595;0.0;POINT (569286.7417427578 249116.4023994775);5400;5150.638415606395;2237.8310661863047
1500;Rakowicka 22C - Steam Park - 39m2 - 2 pokoje;Kraków , Stare Miasto;2 pokoje;600000.0;39.0;15385.0;https://www.otodom.pl/oferta/rakowicka-22c-steam-park-39m2-2-pokoje-ID43VLl.html#ae3e9cdf13;2020-02-05 18:36:38.545553;Rakowicka;Kraków, Kraków , Stare Miasto, Rakowicka;Rakowicka, Warszawskie, Grzegórzki, Kraków, województwo małopolskie, 31-511, Polska;(50.068229, 19.9525984, 0.0);50.068229;19.9525984;0.0;POINT (568152.2658953031 244986.6823723251);1316;1770.1987187994741;16.490531476898568
1502;65m2, 3-pok, 29 Listopada, Bez Pcc;Kraków , Prądnik Biały;3 pokoje;480898.0;65.37;7357.0;https://www.otodom.pl/oferta/65m2-3-pok-29-listopada-bez-pcc-ID438Wq.html#ae3e9cdf13;2020-02-05 18:36:38.549557;Listopada;Kraków, Kraków , Prądnik Biały, Listopada;Aleja 29 Listopada, Górka Narodowa, Prądnik Biały, Kraków, województwo małopolskie, 31-220, Polska;(50.0979605, 19.9622715, 0.0);50.0979605;19.9622715;0.0;POINT (568801.7304189435 248300.2085534371);4460;4522.220981726807;2403.0855074389237
1505;Prądnik Biały - 4 pokoje, osobna jasna kuchnia;Kraków , Prądnik Biały;4 pokoje;519000.0;70.5;7362.0;https://www.otodom.pl/oferta/pradnik-bialy-4-pokoje-osobna-jasna-kuchnia-ID44tzK.html#ae3e9cdf13;2020-02-05 18:36:38.549557;Prądnika;Kraków, Kraków , Prądnik Biały, Prądnika;Prądnik Biały, Kraków, województwo małopolskie, Polska;(50.0955225, 19.9283169, 0.0);50.0955225;19.9283169;0.0;POINT (566377.4070532473 247998.4942823648);3900;4500.190004032419;779.7765063162345
1506;79m2 3pok z z garażem i piwnicą -Dobrego Pasterza;Kraków , Prądnik Czerwony;3 pokoje;620000.0;79.0;7848.0;https://www.otodom.pl/oferta/79m2-3pok-z-z-garazem-i-piwnica-dobrego-pasterza-ID43OY6.html#ae3e9cdf13;2020-02-05 18:36:38.549557;Pasterza;Kraków, Kraków , Prądnik Czerwony, Pasterza;Kościół pw. Pana Jezusa Dobrego Pasterza, 4, Dobrego Pasterza, Prądnik Czerwony, Kraków, województwo małopolskie, 31-416, Polska;(50.08851445, 19.95839608107648, 0.0);50.08851445;19.95839608107648;0.0;POINT (568538.1184385554 247246.7144761141);3388;3697.538820730373;1588.1400480350478
1507;Dietla, Idealne Mieszkanie Pod Inwestycje;Kraków , Stare Miasto, Kazimierz;2 pokoje;432000.0;36.0;12000.0;https://www.otodom.pl/oferta/dietla-idealne-mieszkanie-pod-inwestycje-ID44tza.html#ae3e9cdf13;2020-02-05 18:36:38.549557;Dietla;Kraków, Kraków , Stare Miasto, Kazimierz, Dietla;Józefa Dietla, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-073, Polska;(50.0567601, 19.9459666, 0.0);50.0567601;19.9459666;0.0;POINT (567693.9498912425 243705.8885859363);739;908.0987277229896;55.58536140025787
1510;Bieńczyce , 2 pokoje 37m2;Kraków , Bieńczyce;2 pokoje;285000.0;35.0;8143.0;https://www.otodom.pl/oferta/bienczyce-2-pokoje-37m2-ID44tvg.html#ae3e9cdf13;2020-02-05 18:36:38.549557;Bieńczyckie;Kraków, Kraków , Bieńczyce, Bieńczyckie;Planty Bieńczyckie, Bieńczyce, Kraków, województwo małopolskie, 31-845, Polska;(50.08937935, 20.011360169078962, 0.0);50.08937935;20.011360169078962;0.0;POINT (572324.3890057355 247392.7915977798);6113;3468.4587099605733;457.7985062124181
1511;Zabłocie, Pasaż Podgórski IV, Studio/ Eng;Kraków , Podgórze;1 pokój;395109.0;27.63;14300.0;https://www.otodom.pl/oferta/zablocie-pasaz-podgorski-iv-studio-eng-ID44tv7.html#ae3e9cdf13;2020-02-05 18:36:38.553557;Zabłocie;Kraków, Kraków , Podgórze, Zabłocie;Zabłocie, Podgórze, Kraków, województwo małopolskie, 30-705, Polska;(50.0510909, 19.9735024, 0.0);50.0510909;19.9735024;0.0;POINT (569672.6048377061 243101.0676127635);2764;85.35957135312616;481.0420837789601
